PROLIFIC_PID,GROUP,propensity_score,stabilized_weight
0c9ef9e93c24a14a6d0cb6ba8206bca27cd7e1bb3363b897cc1c86b456fb5f2f,0,0.7238106112707073,1.6239037475415357
4045862e371a609bee12cf93413dc2666f6dfa1c0dafb772ea69c6d1c09fa70b,0,0.5103280328289492,0.9159294659643726
492f0f9ca1ae7fd2d613ef9fd185601a969cdac3b12f345ef8ff24be661f4245,0,0.48271312416193296,0.8670333703364737
c31991295ee335c2cdbc6638c2eb7cdccd02f075c054535b46b8048d24a9918c,1,0.5144971527607062,1.0719107261372878
53b2d7f2a05cd6a44b909c30788d8cade67c41a924892bfec5409809f7608beb,0,0.4041137186168549,0.7526687514061479
34f4c330e2dfbbb1ba439434390276676a05d3c6cb222b9244b1a66ecdc401f0,1,0.5820915521479345,0.9474369015943681
477ed1694e2d5ebbeba092506d7dfc728ceebcf606778821df45285e13ed6bd7,1,0.4647502575213781,1.1866481140915286
246d0c11fed6695f6422d71fdc12f8b0b788e62fa515f15d377f7fddec202199,1,0.5125922971934538,1.0758940772829442
a10b42100a8828b611f90de4c879d4940b1f57987a40e1033751ae70934294fa,1,0.27770574827768024,1.985897015209967
5b7ab1cc1fdece4fedb8fe7b6582e0d3b2adbac8dce18df3413fd152471d2320,0,0.3993779798691394,0.7467341661749036
7b316e4a70ed96eef4d9168eaf75443cbdffd0aba013f838e2a96fd15835237c,1,0.6826697847670186,0.8078503383586982
e5b6cb8d603dd649055196310b74940db7f022dda23fa51f486bfcb2fbba1538,1,0.4572444212029822,1.20612738185049
9c48e3504bad37deb6a87218f6e7c381ef174bd4ccd4797eb95647179d84aee9,0,0.3513731180680425,0.6914683863438049
00baf33821d3488406d563d2b0e8ca14efa52d26913390402cb65ed5f64a775c,1,0.35140498016865895,1.5694001159192514
f5ea0885d0681a7b086dd938459f208330917aff71a9b2c954ed2014417a4d0c,1,0.697530062486979,0.7906397820976935
0ca5cce96f06bc7c1d57150f69103005683463f88dfdb455a579627cc52d3bf2,1,0.5418931756927057,1.0177190659511737
1426194cda9537df95523713bbd159da6bc36b8aa753d0ad3f3a8e65c51da447,1,0.6604762988639413,0.834995922730157
4119502d49b034a3190773e6b4026a2c4b4faeb0c4c3664d7d8778c2b31ca7c9,0,0.29783003073705966,0.6387413347504661
ed38a7a5e3695e4df68b011f62e14cd5378d8ae4b949cde16630875a53f69c3e,1,0.6041472033113038,0.9128487454523933
4c1cc7b61c796796747efbff6b9e52b515af204c5e1a9704bacbf8740b53fe61,0,0.6622287866158652,1.3278366113415236
f3ff96f5daee08da98a3952dae809dab8aeabb214d9a5c2c1c9f9ecd47eb74e7,0,0.5000606075211058,0.8971187110598386
d8e0f19117b2b150b8fcb87c7576a8428caa7ab01d4bdf446707ff5faa21d904,1,0.5939881377108526,0.9284613304512789
cbf886c4c91387e2c64cea37582e89fff0d21c31fb8635b5a227c7aafc31d013,0,0.7383986788092539,1.714459932186955
c9a005316ff180aba14cfec57c262b389f8c2e527ea92a2768ceaf13edfe5678,1,0.8082059054800147,0.6823694467856533
f2c319208cf20bfb085d2416abfc88a7db85d2022e3ccd5367384405a4eb9d20,1,0.7573608978828649,0.7281799445323239
0fba502b7ac6ed4958a48aef4f5394ddcd83d70cebe026b53c7b2f009faeb05d,1,0.43850490351880445,1.2576712647584927
0c1f4693d5aa858f49f7b5c6c991bdc67c1f74d6f35466d7c4d76c39a97b9843,0,0.811387252860837,2.3779144845273192
9a783c81c3b78d481c314545d03777ef80f6cb3adc27dce3e3f661cb908c8c47,0,0.43519342194927013,0.7940859770730582
7ae9ec4376f913bd5b2adf7278894749f7d3a85830badaf761eb76cd7165e327,1,0.6135013212080472,0.8989304465153314
6d5396104c803f08d1864da0f2d42ac6244ed5f76209ddabaaabd09f344fc643,1,0.700536839718451,0.787246273633438
417650dfec910965640e4322c716098093bcd4d267145ab9e350b16f0bbd9d70,1,0.429435767364497,1.2842316791540027
c268c4e3df8b3df98742827ff984ab519dd4ded1723edfa9992cc706b5c2b3e2,1,0.6071246048186978,0.9083720413142957
a60bdfec5929c1615082b791cc868dbbe36e6545bf05e58ad71d810d79c1c755,0,0.3334725683918849,0.6728980115741175
b52268d534e131449974540b296433d2526cbdb5752fa3607d1105b212fdfb13,1,0.6098475741781274,0.904316160238119
835d9aecaa3d680581df875b3571b0cb84d1030e8799034b107c72ac9bdedd9c,0,0.33267036147738,0.6720891108352918
872b85a1b77135b7ea0c75aad5ed40a7e2e3ea8bb27df344a6df3c6247756da4,0,0.4475435255377668,0.811837681557237
af4ae881c4d2fc85bd8c7b2ec545b2a7f79bf95c22d61823f5d952a5f75f53a9,0,0.6562717785689122,1.3048244381022482
11bf66c71c919ff01e8e095bacfa1cf2ec6260522a134dee42b090298269aef5,0,0.5851105630084122,1.0810229024890747
e079613320fb3ff7bb0a49b360dd3ddf4bcf085a80f21d9f77d2556ae73bb7b0,1,0.6350157140516723,0.8684745974119619
d9b58342fb19ff1a5573626cd280f2b30e9a1bfbc5776ce1e002474d0a0b6610,1,0.48146364572861655,1.1454551584610257
dbca1ca3379089ccf211c8c701ef5d26348b551664479c299c89ecf579176484,1,0.34319930757926237,1.606923453608446
946717f756e86e56b6bab34d26825cf3ffbc14e788afe3b3f09ea75e13ff7720,1,0.5424495265635549,1.016675265816977
311bdb49b701cd302680522c488458510217d84c2e3c1064a588a7b7bcecb03a,0,0.5834898818925575,1.0768165379190342
942dcfc11afaa49ed670f2684a08b1d7825458515621057d79735d6d61f895ef,0,0.2649727134079079,0.610188208750956
1caa41bb48baca1373fb09129f3d548a5a4018c27985e58c70ad00a89e2fcc41,0,0.326144952016435,0.665580802178161
fe73e0f8356f70e89f43c8df1f594302ae3af1cbee06850aad242bd5f7bc8984,1,0.6466566514433096,0.852840553608136
d83905171ea3ca56b15780bdd1a4da16c12785396d7080e66dd057b6ce68770a,1,0.7034496730953161,0.7839864566069236
01549cfcae67b799b3637958ac00c381f80f8f643566558d4a1ffa00dd8330b3,1,0.5498670442147398,1.0029606655166627
c50237522556e4fa06fe13d9eb1b723501dd7de6cde112482b5bc9c3e6d3b9e4,1,0.4485626582894432,1.2294715273767471
312f695412c121240b5fd103c2e49e9e59a006d87c3948c99804c8be007d7a7e,1,0.7638855802191393,0.7219602397169034
be6af2eb137108647317bbaa13315d549dc4642b8d457cb209f3e8e2d60ef07c,1,0.6860435275393468,0.8038775886267152
6cd278bc1e91d32006603e95435f79ef27271e7b032f60771c350bc2e350bd7f,1,0.684054393789663,0.806215151336156
e4f042735f9cc8ec83f4ccdaca9d77a0620e5528c4f9aadd9165f08b0f4e3590,1,0.3900624385539046,1.4138634282651696
5f56b26cb818dc6a01c90ea4ed576b24bacd63685773fb1c63fb7c24123b2c00,1,0.6686530434464258,0.8247850241864378
5316c4743b2b0e0e596bfb6f9c7f35d7f2964d451a795402805d33e10847af64,0,0.6169103850748652,1.1707573526271478
65ac62e73115e979aef15e84af6873a3788f8f6a2d6d166a7888e444568e562d,0,0.46416406706131674,0.8370192363340956
a2fd18e20aad08b506682683220eadca6adab31920028f762463ecbcc06c6c6f,1,0.47277942066456113,1.1664953940594287
ddc3ac6fdfe42904a72267ba1a576fcce0b3e9a042dbd030d402ad0013be49a9,1,0.8052859835347905,0.6848436802420386
27c65ad98a483d7cd3540cdbcc720a5cb9d15c01c6bc0531ba5f406f31dc3013,1,0.32202023098700855,1.712609841067858
8c917ba1b0a81225757e6e2c3a806ae696afef259ac5222c23fedede28cf1c1e,0,0.324504321501782,0.6639642527185872
b9b3761df447eefa4a6e091755572083ec72cdc8195d3a44392618dddcb36589,0,0.5105144094565873,0.9162782154440687
c25900875259630cd656132fdccb5b4949695ac9547cf9f4bec5d0e538833c79,0,0.40152048691082814,0.7494074125840265
714def7609b10a0cd5e30ba3d4e35cda5c3be9f5a844a4d4bc8266b445c9da7f,1,0.7372285916338892,0.7480651494932393
1ccfc0091842ec381df7c82bbd1c1d9bee432f8a45fc2d33565841c4cf914100,0,0.4383936281010125,0.798610923647736
68de9b1ae5ebf45369dbe440f0459392ed39369dba2ba408b695fd92b72d4814,1,0.5233762189960677,1.0537257838523213
8421fabb58b23d0ca0f6ae8273eaa8f6a79a1e4544e23d243dfe772c0d10fd57,0,0.4907828589243662,0.8807735388508613
f57fba65ea3fbd053b38c1001f7aaf87349222141bf3b31d3c3b2ce419387544,0,0.572353697125311,1.0487755427178975
7930f259829fbbad3c864862c6398952f976ef01d10470ad705994a612497478,1,0.5370608673437499,1.0268761887994848
28de3a45a8db4e20f21439319eb53eb447b7284cf8c2e4fb05a776364901ed95,0,0.4799976760760602,0.8625057288288326
776cf53964cdec7b2de6afcd659e94f28aa2cc38f2a5a708d62138217e1f78b6,1,0.59891985904432,0.9208160462257857
1f1f81825ff64ad452e4afa6b664f000791d2b7bf9e656309b9222270a627512,1,0.9999999994137709,0.551495016934598
